Timestep,Marker ID,Position (x),Position (y),Position (z)
59,3,-14.107774713402756,-10.511420984508508,38.22313131337092
60,4,12.670411924629834,8.346419023925726,52.45453765252165
60,3,-14.274186552164625,-10.626442913871198,38.74982106184454
61,4,12.670411924629834,8.346419023925726,52.45453765252165
61,3,-14.206243764128534,-10.572610938266342,38.4498567579786
62,4,12.670411924629834,8.346419023925726,52.45453765252165
62,3,-14.274186552164625,-10.626442913871198,38.74982106184454
63,4,12.565793921160406,8.264386265085122,51.87654800531174
63,3,-14.131224905061393,-10.515930949528858,38.287463792802924
64,4,12.565793921160406,8.264386265085122,51.87654800531174
64,3,-14.107774713402756,-10.511420984508508,38.22313131337092
65,4,12.670411924629834,8.346419023925726,52.45453765252165
65,3,-14.206243764128534,-10.572610938266342,38.4498567579786
66,4,12.565793921160406,8.264386265085122,51.87654800531174
66,3,-14.107774713402756,-10.511420984508508,38.22313131337092
67,4,12.670411924629834,8.346419023925726,52.45453765252165
67,3,-14.107774713402756,-10.511420984508508,38.22313131337092
68,4,12.670411924629834,8.346419023925726,52.45453765252165
68,3,-14.206243764128534,-10.572610938266342,38.4498567579786
69,4,12.565793921160406,8.264386265085122,51.87654800531174
69,3,-14.107774713402756,-10.511420984508508,38.22313131337092
70,4,12.670411924629834,8.346419023925726,52.45453765252165
70,3,-14.107774713402756,-10.511420984508508,38.22313131337092
